Well	Cycle	BLUE	GREEN	YELLOW	RED
D11	29	-4560	-3579	-2768	-2839
D12	29	-3628	-3022	-2394	-2456
E1	29	-4612	-3501	-1027	-1722
E2	29	-5040	-3862	-1136	-1986
E3	29	-4560	-3424	-841	-1526
E4	29	-4952	-3911	-3023	-3104
E5	29	-2513	-2267	11	-721
E6	29	-4310	-3258	-365	-1116
E7	29	-4804	-3686	-1083	-1779
E8	29	-4156	-3395	-2677	-2771
E9	29	-4283	-3341	-2490	-2467
E10	29	-2817	-2340	-1745	-1865
E11	29	-3383	-2903	-2335	-2524
E12	29	-4479	-3566	-2795	-2861
F1	29	-2959	-2094	1465	211
F2	29	-5217	-3706	3682	1105
F3	29	-4928	-3734	-210	-1258
F4	29	-1422	-1066	-489	974
F5	29	-5297	-3983	-1270	-2035
F6	29	-4770	-3516	1439	-79
F7	29	-5001	-3822	-919	-1751
F8	29	527	-111	118	-20
F9	29	-4086	-3323	-2561	-2607
F10	29	-2417	-2182	-1649	-1619
F11	29	-4278	-3363	-2582	-2592
F12	29	-1663	-1607	-1283	-1429
G1	29	-4124	-3236	-899	-1624
G2	29	-4386	-3315	-274	-1372
G3	29	-4303	-3351	-702	-1329
G4	29	-5336	-4134	-3240	-3293
G5	29	-4603	-3486	-950	-1599
G6	29	-4363	-3254	392	-627
G7	29	-4652	-3560	-946	-1631
G8	29	-4831	-3826	-3061	-3203
G9	29	-5891	-4494	-3451	-3481
G10	29	-4878	-3754	-2853	-2923
G11	29	-5144	-3964	-3054	-3060
G12	29	-4623	-3603	-2830	-2863
H1	29	-2626	-2123	-1600	-1837
H2	29	-1247	-1200	-874	-1137
H3	29	-5186	-3936	-3055	-3088
H4	29	-4871	-3810	-3012	-3156
H5	29	4366	2904	2539	2166
H6	29	-3713	-3017	-2356	-2384
H7	29	-5020	-3859	-2896	-2974
H8	29	-4743	-3677	-2865	-2832
H9	29	-4209	-3344	-2577	-2669
H10	29	-4061	-3229	-2515	-2517
H11	29	-4679	-3689	-2841	-2653
H12	29	-2868	-2224	2280	870
A1	30	-4452	-3414	-1117	-1791
A2	30	-4744	-3580	-843	-1624
A3	30	-4300	-3292	-1044	-1493
A4	30	-5514	-4206	-3270	-3438
A5	30	-4664	-3632	-1093	-1776
A6	30	-4318	-3325	-677	-1275
A7	30	-3905	-3172	-712	-1202
A8	30	-3514	-2957	-2397	-2504
A9	30	-5357	-4033	-3113	-3075
A10	30	-5900	-4458	-3341	-3393
A11	30	-5190	-3989	-3118	-3214
A12	30	-5435	-4120	-3188	-3224
B1	30	-5364	-4021	-1310	-2104
B2	30	-6153	-4290	2347	247
B3	30	-5450	-4041	-1102	-1803
B4	30	-5171	-3884	-2932	-2933
B5	30	-5387	-4052	-506	-1484
B6	30	-4906	-3653	3270	928
B7	30	-4589	-3423	-365	-1202
B8	30	-5352	-4197	-3261	-3366
B9	30	-4535	-3591	-2750	-2753
B10	30	-3593	-2899	-2222	-2269
B11	30	-3323	-2916	-2471	-2742
B12	30	-4614	-3695	-2790	-2682
C1	30	-4551	-3493	-1157	-1775
C2	30	-5099	-3682	223	-993
C3	30	-4324	-3304	-888	-1519
C4	30	-5333	-4158	-3324	-3375
C5	30	-4142	-3127	-692	-1173
C6	30	-5660	-4264	-1682	-2409
C7	30	-5391	-4022	-1295	-1954
C8	30	-4796	-3853	-3090	-3210
C9	30	-4870	-3736	-2863	-2867
C10	30	-5130	-3977	-3106	-3180
C11	30	-4656	-3617	-2869	-2849
C12	30	-3974	-3228	-2588	-2594
D1	30	-4867	-3833	-2882	-3042
D2	30	-4169	-3318	-2350	-2459
D3	30	-5033	-3952	-3105	-3149
D4	30	-4156	-3416	-2637	-2760
D5	30	-4747	-3789	-3027	-3101
D6	30	-5084	-4028	-3169	-3284
D7	30	-3840	-3039	-2180	-2237
D8	30	1074	-109	-426	-956
D9	30	-4528	-3546	-2732	-2845
D10	30	-4455	-3503	-2783	-2827
D11	30	-4567	-3577	-2779	-2820
D12	30	-3672	-3023	-2372	-2471
E1	30	-4644	-3522	-1037	-1736
E2	30	-5085	-3854	-1099	-1973
E3	30	-4554	-3416	-849	-1545
E4	30	-4936	-3885	-2995	-3101
E5	30	-2556	-2305	24	-744
E6	30	-4344	-3274	-376	-1158
E7	30	-4812	-3645	-1065	-1724
E8	30	-4194	-3391	-2668	-2720
E9	30	-4248	-3298	-2509	-2459
E10	30	-2730	-2365	-1792	-1858
E11	30	-3402	-2893	-2339	-2533
E12	30	-4511	-3537	-2790	-2869
F1	30	-2906	-2071	1430	209
F2	30	-5227	-3686	3647	1068
F3	30	-4904	-3742	-227	-1253
F4	30	-1414	-1081	-453	951
F5	30	-5282	-3965	-1300	-2046
F6	30	-4790	-3502	1422	-96
F7	30	-5031	-3827	-923	-1732
F8	30	547	-69	116	-51
F9	30	-4123	-3268	-2570	-2590
F10	30	-2420	-2163	-1632	-1617
F11	30	-4229	-3319	-2573	-2601
F12	30	-1657	-1594	-1273	-1443
G1	30	-4119	-3253	-952	-1632
G2	30	-4336	-3307	-236	-1318
G3	30	-4274	-3311	-651	-1305
G4	30	-5318	-4181	-3243	-3304
G5	30	-4563	-3497	-938	-1560
G6	30	-4354	-3278	417	-625
G7	30	-4697	-3511	-951	-1613
G8	30	-4867	-3846	-3058	-3200
G9	30	-5923	-4485	-3419	-3487
G10	30	-4807	-3760	-2851	-2929
G11	30	-5174	-3944	-3092	-3054
G12	30	-4603	-3575	-2828	-2907
H1	30	-2633	-2114	-1611	-1835
H2	30	-1272	-1197	-887	-1125
H3	30	-5156	-3972	-3059	-3072
H4	30	-4836	-3824	-3004	-3143
H5	30	4410	2913	2509	2193
H6	30	-3712	-3042	-2376	-2429
H7	30	-5036	-3845	-2928	-2942
H8	30	-4724	-3734	-2848	-2824
H9	30	-4232	-3360	-2567	-2666
H10	30	-4047	-3230	-2491	-2518
H11	30	-4651	-3666	-2866	-2644
H12	30	-2876	-2247	2263	886
A1	31	-4481	-3410	-1068	-1789
A2	31	-4732	-3599	-843	-1616
A3	31	-4321	-3318	-1083	-1536
A4	31	-5500	-4209	-3306	-3411
A5	31	-4719	-3650	-1122	-1781
A6	31	-4311	-3354	-614	-1306
A7	31	-3895	-3153	-727	-1205
A8	31	-3513	-2976	-2373	-2517
A9	31	-5327	-4068	-3069	-3068
A10	31	-5860	-4428	-3309	-3332
A11	31	-5138	-3962	-3120	-3207
A12	31	-5397	-4111	-3197	-3251
B1	31	-5371	-4046	-1332	-2081
B2	31	-6180	-4309	2303	202
B3	31	-5444	-4025	-1048	-1831
B4	31	-5182	-3909	-2958	-2938
B5	31	-5428	-4070	-507	-1495
B6	31	-4917	-3660	3279	887
B7	31	-4579	-3474	-357	-1231
B8	31	-5345	-4198	-3258	-3361
B9	31	-4476	-3578	-2717	-2794
B10	31	-3635	-2960	-2278	-2282
B11	31	-3315	-2931	-2435	-2678
B12	31	-4540	-3692	-2784	-2676
C1	31	-4562	-3500	-1131	-1793
C2	31	-5106	-3731	250	-981
C3	31	-4327	-3351	-852	-1533
C4	31	-5340	-4156	-3360	-3406
C5	31	-4123	-3154	-660	-1199
C6	31	-5656	-4266	-1661	-2395
C7	31	-5413	-4034	-1301	-1972
C8	31	-4841	-3817	-3107	-3194
C9	31	-4844	-3746	-2858	-2859
C10	31	-5158	-3986	-3112	-3189
C11	31	-4677	-3601	-2855	-2836
C12	31	-3966	-3269	-2568	-2625
D1	31	-4870	-3808	-2856	-3042
D2	31	-4176	-3296	-2358	-2451
D3	31	-4992	-3905	-3084	-3179
D4	31	-4110	-3391	-2635	-2765
D5	31	-4761	-3798	-3020	-3081
D6	31	-5095	-4020	-3130	-3284
D7	31	-3873	-3085	-2173	-2236
D8	31	1007	-164	-430	-986
D9	31	-4521	-3533	-2804	-2825
D10	31	-4464	-3565	-2745	-2859
D11	31	-4574	-3558	-2811	-2854
D12	31	-3657	-3009	-2368	-2470
E1	31	-4627	-3500	-1018	-1717
E2	31	-5066	-3861	-1155	-1933
E3	31	-4492	-3405	-808	-1540
E4	31	-4961	-3884	-3014	-3074
E5	31	-2610	-2304	34	-735
E6	31	-4362	-3300	-370	-1140
E7	31	-4845	-3672	-1083	-1734
E8	31	-4194	-3380	-2658	-2755
E9	31	-4247	-3293	-2492	-2496
E10	31	-2752	-2394	-1743	-1845
E11	31	-3415	-2895	-2332	-2514
E12	31	-4460	-3566	-2784	-2873
F1	31	-2924	-2116	1427	206
F2	31	-5233	-3678	3684	1088
F3	31	-4879	-3713	-195	-1236
F4	31	-1378	-1104	-464	1061
F5	31	-5307	-4003	-1273	-2001
F6	31	-4781	-3498	1415	-112
F7	31	-4994	-3795	-893	-1755
F8	31	536	-71	113	-22
F9	31	-4130	-3302	-2552	-2600
F10	31	-2477	-2207	-1625	-1609
F11	31	-4208	-3364	-2582	-2581
F12	31	-1666	-1603	-1267	-1375
G1	31	-4101	-3253	-926	-1603
G2	31	-4327	-3273	-216	-1310
G3	31	-4307	-3328	-668	-1326
G4	31	-5364	-4116	-3272	-3289
G5	31	-4618	-3497	-935	-1562
G6	31	-4344	-3266	435	-622
G7	31	-4643	-3508	-904	-1606
G8	31	-4847	-3847	-3040	-3183
G9	31	-5940	-4496	-3445	-3509
G10	31	-4821	-3753	-2834	-2908
G11	31	-5171	-3967	-3080	-3106
G12	31	-4642	-3592	-2823	-2863
H1	31	-2666	-2103	-1627	-1825
H2	31	-1284	-1253	-892	-1173
H3	31	-5202	-3966	-3045	-3052
H4	31	-4835	-3858	-2944	-3127
H5	31	4392	2943	2544	2201
H6	31	-3737	-3054	-2325	-2406
H7	31	-5019	-3827	-2945	-2949
H8	31	-4713	-3703	-2858	-2830
H9	31	-4260	-3360	-2591	-2663
H10	31	-4068	-3238	-2500	-2500
H11	31	-4702	-3653	-2872	-2648
H12	31	-2860	-2205	2298	889
A1	32	-4475	-3430	-1108	-1783
A2	32	-4730	-3561	-897	-1648
A3	32	-4325	-3293	-1080	-1492
A4	32	-5476	-4172	-3276	-3383
A5	32	-4695	-3637	-1089	-1749
A6	32	-4308	-3340	-662	-1279
A7	32	-3895	-3130	-715	-1182
A8	32	-3488	-2917	-2333	-2504
A9	32	-5321	-4061	-3075	-3081
A10	32	-5844	-4443	-3293	-3358
A11	32	-5157	-3947	-3120	-3209
A12	32	-5410	-4117	-3187	-3247
B1	32	-5358	-4012	-1332	-2096
B2	32	-6172	-4282	2344	240
B3	32	-5423	-4010	-1036	-1807
B4	32	-5219	-3902	-2945	-2931
B5	32	-5371	-4076	-536	-1502
B6	32	-4881	-3640	3292	887
B7	32	-4585	-3438	-342	-1201
B8	32	-5355	-4135	-3294	-3351
B9	32	-4513	-3578	-2685	-2759
B10	32	-3586	-2905	-2215	-2308
B11	32	-3341	-2916	-2462	-2676
B12	32	-4560	-3692	-2792	-2663
C1	32	-4598	-3468	-1154	-1789
C2	32	-5113	-3702	260	-962
C3	32	-4374	-3297	-855	-1520
C4	32	-5331	-4155	-3311	-3383
C5	32	-4116	-3092	-653	-1163
C6	32	-5655	-4265	-1693	-2426
C7	32	-5429	-4053	-1303	-1989
C8	32	-4809	-3803	-3073	-3177
C9	32	-4826	-3689	-2845	-2793
C10	32	-5129	-3951	-3095	-3161
C11	32	-4699	-3629	-2900	-2875
C12	32	-3928	-3240	-2589	-2586
D1	32	-4891	-3790	-2846	-3047
D2	32	-4137	-3294	-2339	-2478
D3	32	-5025	-3871	-3098	-3189
D4	32	-4126	-3358	-2640	-2771
D5	32	-4780	-3786	-3025	-3104
D6	32	-5094	-3985	-3170	-3255
D7	32	-3837	-3040	-2149	-2232
D8	32	1029	-130	-423	-973
D9	32	-4552	-3533	-2762	-2823
D10	32	-4421	-3554	-2740	-2828
D11	32	-4542	-3573	-2795	-2828
D12	32	-3673	-3017	-2374	-2455
E1	32	-4588	-3497	-1005	-1691
E2	32	-5055	-3835	-1106	-1951
E3	32	-4520	-3389	-800	-1533
E4	32	-4957	-3904	-3034	-3094
E5	32	-2579	-2288	16	-753
E6	32	-4329	-3299	-324	-1133
E7	32	-4806	-3632	-1088	-1745
E8	32	-4159	-3387	-2635	-2723
E9	32	-4235	-3325	-2502	-2462
E10	32	-2742	-2338	-1719	-1838
E11	32	-3438	-2881	-2326	-2496
E12	32	-4470	-3511	-2784	-2837
F1	32	-2918	-2149	1439	225
F2	32	-5240	-3688	3695	1134
F3	32	-4924	-3701	-187	-1219
F4	32	-1387	-1104	-461	1006
F5	32	-5294	-3963	-1260	-2007
F6	32	-4800	-3484	1431	-85
F7	32	-5005	-3820	-864	-1722
F8	32	536	-69	129	-16
F9	32	-4098	-3311	-2559	-2609
F10	32	-2402	-2142	-1584	-1650
F11	32	-4256	-3336	-2584	-2604
F12	32	-1719	-1614	-1274	-1425
G1	32	-4108	-3244	-917	-1614
G2	32	-4329	-3291	-197	-1309
G3	32	-4382	-3335	-690	-1345
G4	32	-5391	-4116	-3205	-3279
G5	32	-4548	-3448	-915	-1549
G6	32	-4391	-3280	440	-627
G7	32	-4652	-3504	-890	-1639
G8	32	-4856	-3822	-3076	-3200
G9	32	-5945	-4465	-3419	-3441
G10	32	-4836	-3713	-2826	-2923
G11	32	-5137	-3920	-3090	-3041
G12	32	-4621	-3580	-2820	-2882
H1	32	-2646	-2069	-1630	-1858
H2	32	-1268	-1241	-891	-1121
H3	32	-5171	-3915	-3026	-3073
H4	32	-4865	-3829	-3034	-3098
H5	32	4478	3015	2594	2237
H6	32	-3695	-3036	-2370	-2405
H7	32	-5008	-3852	-2910	-2934
H8	32	-4695	-3690	-2863	-2811
H9	32	-4240	-3379	-2621	-2682
H10	32	-4108	-3192	-2507	-2504
H11	32	-4695	-3688	-2890	-2647
H12	32	-2872	-2181	2305	887
A1	33	-4450	-3406	-1091	-1790
A2	33	-4738	-3581	-844	-1586
A3	33	-4313	-3308	-1095	-1514
A4	33	-5500	-4217	-3287	-3430
A5	33	-4714	-3659	-1090	-1774
A6	33	-4324	-3349	-661	-1293
A7	33	-3913	-3157	-697	-1196
A8	33	-3526	-2927	-2375	-2513
A9	33	-5328	-4020	-3110	-3075
A10	33	-5890	-4434	-3315	-3370
A11	33	-5167	-3943	-3107	-3215
A12	33	-5449	-4126	-3178	-3232
B1	33	-5341	-4057	-1329	-2095
B2	33	-6170	-4296	2325	227
B3	33	-5416	-4010	-1034	-1800
B4	33	-5194	-3918	-2922	-2954
B5	33	-5423	-4060	-517	-1500
B6	33	-4936	-3663	3289	846
B7	33	-4596	-3402	-322	-1218
B8	33	-5334	-4172	-3298	-3359
B9	33	-4500	-3581	-2719	-2778
B10	33	-3619	-2950	-2227	-2304
B11	33	-3303	-2917	-2427	-2674
B12	33	-4562	-3656	-2780	-2681
C1	33	-4582	-3507	-1152	-1805
C2	33	-5076	-3763	275	-982
C3	33	-4356	-3302	-880	-1536
C4	33	-5336	-4146	-3294	-3377
C5	33	-4135	-3101	-665	-1154
C6	33	-5684	-4299	-1671	-2418
C7	33	-5401	-4023	-1291	-1900
C8	33	-4816	-3812	-3049	-3181
C9	33	-4875	-3753	-2864	-2868
C10	33	-5110	-3956	-3157	-3181
C11	33	-4629	-3597	-2860	-2813
C12	33	-3903	-3240	-2585	-2585
D1	33	-4871	-3816	-2862	-3055
D2	33	-4187	-3357	-2351	-2456
D3	33	-5039	-3934	-3126	-3156
D4	33	-4120	-3421	-2636	-2780
D5	33	-4764	-3754	-3008	-3121
D6	33	-5087	-4010	-3178	-3260
D7	33	-3850	-3037	-2202	-2245
D8	33	1024	-153	-391	-996
D9	33	-4514	-3569	-2773	-2845
D10	33	-4434	-3522	-2787	-2809
D11	33	-4548	-3550	-2768	-2846
D12	33	-3617	-2994	-2367	-2424
E1	33	-4610	-3542	-1043	-1730
E2	33	-5059	-3864	-1146	-1949
E3	33	-4499	-3426	-810	-1557
E4	33	-4911	-3890	-3026	-3098
E5	33	-2584	-2306	31	-728
E6	33	-4342	-3304	-371	-1159
E7	33	-4767	-3687	-1058	-1732
E8	33	-4165	-3373	-2656	-2735
E9	33	-4278	-3285	-2473	-2463
E10	33	-2792	-2321	-1750	-1865
E11	33	-3430	-2857	-2331	-2528
E12	33	-4497	-3560	-2796	-2855
F1	33	-2942	-2097	1442	228
F2	33	-5246	-3655	3679	1090
F3	33	-4890	-3719	-185	-1227
F4	33	-1413	-1080	-438	982
F5	33	-5285	-3964	-1260	-1981
F6	33	-4814	-3509	1481	-97
F7	33	-4982	-3827	-873	-1728
F8	33	539	-55	118	13
F9	33	-4095	-3298	-2544	-2630
F10	33	-2429	-2131	-1634	-1637
F11	33	-4221	-3303	-2572	-2634
F12	33	-1740	-1656	-1296	-1458
G1	33	-4126	-3233	-926	-1638
G2	33	-4353	-3316	-231	-1316
G3	33	-4293	-3315	-667	-1268
G4	33	-5319	-4125	-3280	-3272
G5	33	-4600	-3448	-888	-1578
G6	33	-4321	-3246	456	-605
G7	33	-4654	-3500	-921	-1608
G8	33	-4867	-3833	-3058	-3189
G9	33	-5931	-4432	-3477	-3467
G10	33	-4808	-3687	-2842	-2916
G11	33	-5169	-3951	-3078	-3108
G12	33	-4607	-3597	-2840	-2859
H1	33	-2666	-2121	-1604	-1848
H2	33	-1265	-1205	-884	-1118
H3	33	-5106	-3948	-3067	-3048
H4	33	-4871	-3820	-2990	-3094
H5	33	4462	2983	2566	2199
H6	33	-3707	-3044	-2380	-2463
H7	33	-5016	-3823	-2918	-2939
H8	33	-4697	-3678	-2898	-2845
H9	33	-4246	-3384	-2605	-2719
H10	33	-4082	-3239	-2498	-2539
H11	33	-4668	-3668	-2884	-2635
H12	33	-2889	-2182	2319	891
A1	34	-4461	-3394	-1107	-1790
A2	34	-4754	-3600	-849	-1629
A3	34	-4328	-3307	-1037	-1491
A4	34	-5485	-4204	-3315	-3425
A5	34	-4716	-3655	-1117	-1743
A6	34	-4309	-3329	-634	-1311
A7	34	-3922	-3119	-736	-1194
A8	34	-3493	-2943	-2387	-2527
A9	34	-5331	-4068	-3098	-3060
A10	34	-5873	-4394	-3289	-3328
A11	34	-5096	-3951	-3127	-3204
A12	34	-5412	-4072	-3178	-3243
B1	34	-5336	-4083	-1332	-2078
B2	34	-6162	-4290	2305	226
B3	34	-5429	-3993	-1060	-1803
B4	34	-5183	-3892	-2918	-2932
B5	34	-5441	-4051	-492	-1496
B6	34	-4901	-3601	3299	897
B7	34	-4571	-3421	-364	-1217
B8	34	-5367	-4174	-3289	-3356
B9	34	-4451	-3568	-2692	-2757
B10	34	-3609	-2922	-2223	-2299
B11	34	-3268	-2894	-2442	-2659
B12	34	-4519	-3653	-2776	-2681
C1	34	-4590	-3484	-1129	-1784
C2	34	-5107	-3709	243	-972
C3	34	-4360	-3319	-872	-1548
C4	34	-5344	-4150	-3288	-3393
C5	34	-4112	-3130	-670	-1169
C6	34	-5637	-4303	-1687	-2411
C7	34	-5390	-3971	-1253	-1938
C8	34	-4789	-3823	-3058	-3188
C9	34	-4862	-3744	-2850	-2855
C10	34	-5132	-3970	-3086	-3160
C11	34	-4654	-3662	-2869	-2845
C12	34	-3937	-3214	-2564	-2600
D1	34	-4852	-3774	-2874	-3012
D2	34	-4179	-3291	-2333	-2448
D3	34	-5038	-3908	-3105	-3185
D4	34	-4121	-3343	-2613	-2793
D5	34	-4751	-3803	-3020	-3132
D6	34	-5090	-4019	-3148	-3250
D7	34	-3825	-3081	-2169	-2202
D8	34	1050	-116	-410	-919
D9	34	-4524	-3546	-2783	-2821
D10	34	-4447	-3546	-2762	-2855
D11	34	-4537	-3492	-2767	-2791
D12	34	-3635	-2962	-2343	-2421
E1	34	-4642	-3515	-1054	-1719
E2	34	-5080	-3873	-1138	-1971
E3	34	-4484	-3392	-848	-1511
E4	34	-4969	-3853	-3024	-3091
E5	34	-2553	-2261	23	-708
E6	34	-4346	-3294	-360	-1117
E7	34	-4849	-3660	-1108	-1761
E8	34	-4171	-3375	-2635	-2743
E9	34	-4236	-3278	-2489	-2487
E10	34	-2768	-2365	-1756	-1835
E11	34	-3422	-2895	-2326	-2521
E12	34	-4429	-3525	-2807	-2847
F1	34	-2926	-2156	1457	216
F2	34	-5205	-3685	3671	1056
F3	34	-4917	-3699	-146	-1213
F4	34	-1416	-1095	-442	983
F5	34	-5266	-3943	-1242	-2001
F6	34	-4761	-3502	1470	-80
F7	34	-4991	-3772	-870	-1744
F8	34	560	-32	142	-7
F9	34	-4128	-3277	-2556	-2607
F10	34	-2414	-2150	-1646	-1621
F11	34	-4241	-3350	-2568	-2620
F12	34	-1673	-1631	-1241	-1423
G1	34	-4127	-3205	-927	-1622
G2	34	-4397	-3279	-260	-1351
G3	34	-4323	-3308	-703	-1341
G4	34	-5345	-4127	-3233	-3306
G5	34	-4610	-3447	-927	-1573
G6	34	-4354	-3274	442	-608
G7	34	-4649	-3528	-924	-1637
G8	34	-4832	-3832	-3054	-3232
G9	34	-5916	-4451	-3434	-3451
G10	34	-4797	-3708	-2835	-2840
G11	34	-5117	-3930	-3055	-3059
G12	34	-4614	-3610	-2846	-2882
H1	34	-2675	-2141	-1625	-1843
H2	34	-1308	-1228	-901	-1178
H3	34	-5181	-3949	-3034	-3042
H4	34	-4835	-3848	-3013	-3126
H5	34	4392	2995	2539	2198
H6	34	-3697	-3046	-2372	-2417
H7	34	-4988	-3837	-2888	-2933
H8	34	-4733	-3659	-2847	-2844
H9	34	-4233	-3355	-2616	-2648
H10	34	-4044	-3227	-2501	-2511
H11	34	-4663	-3645	-2848	-2650
H12	34	-2853	-2251	2300	887
A1	35	-4480	-3425	-1079	-1791
A2	35	-4740	-3567	-844	-1609
A3	35	-4294	-3340	-1055	-1529
A4	35	-5463	-4180	-3294	-3408
A5	35	-4667	-3609	-1084	-1757
A6	35	-4342	-3346	-644	-1294
A7	35	-3876	-3169	-697	-1182
A8	35	-3496	-2940	-2370	-2482
A9	35	-5343	-4073	-3087	-3072
A10	35	-5871	-4433	-3324	-3343
A11	35	-5148	-3951	-3118	-3211
A12	35	-5419	-4107	-3240	-3239
B1	35	-5372	-4060	-1287	-2122
B2	35	-6182	-4303	2354	248
B3	35	-5432	-4011	-1109	-1779
B4	35	-5209	-3931	-2934	-2908
B5	35	-5369	-4027	-455	-1452
B6	35	-4925	-3621	3285	894
B7	35	-4584	-3415	-373	-1211
B8	35	-5350	-4158	-3268	-3391
B9	35	-4463	-3574	-2718	-2749
B10	35	-3588	-2973	-2212	-2291
B11	35	-3294	-2913	-2435	-2660
B12	35	-4552	-3664	-2783	-2690
C1	35	-4586	-3481	-1126	-1794
C2	35	-5061	-3734	248	-971
C3	35	-4376	-3310	-828	-1508
C4	35	-5315	-4123	-3318	-3400
C5	35	-4191	-3107	-691	-1189
C6	35	-5638	-4258	-1655	-2369
C7	35	-5361	-3966	-1220	-1931
C8	35	-4771	-3812	-3039	-3159
C9	35	-4860	-3709	-2847	-2860
C10	35	-5116	-3949	-3118	-3175
C11	35	-4647	-3613	-2885	-2863
C12	35	-3928	-3236	-2582	-2589
D1	35	-4885	-3773	-2885	-3035
D2	35	-4170	-3306	-2355	-2473
D3	35	-5020	-3920	-3072	-3164
D4	35	-4081	-3341	-2640	-2764
D5	35	-4760	-3772	-3016	-3090
D6	35	-5049	-4001	-3186	-3278
D7	35	-3855	-3035	-2172	-2262
D8	35	1054	-90	-407	-943
D9	35	-4506	-3549	-2764	-2807
D10	35	-4401	-3504	-2756	-2830
D11	35	-4542	-3563	-2737	-2814
D12	35	-3647	-2991	-2370	-2442
E1	35	-4615	-3533	-1025	-1733
E2	35	-5069	-3862	-1125	-1953
E3	35	-4532	-3396	-815	-1544
E4	35	-4914	-3834	-2970	-3059
E5	35	-2545	-2255	69	-682
E6	35	-4301	-3288	-372	-1084
E7	35	-4809	-3685	-1054	-1730
E8	35	-4125	-3362	-2653	-2727
E9	35	-4238	-3312	-2434	-2459
E10	35	-2740	-2344	-1760	-1856
E11	35	-3367	-2879	-2336	-2522
E12	35	-4438	-3557	-2808	-2877
F1	35	-2870	-2121	1461	246
F2	35	-5248	-3673	3679	1087
F3	35	-4911	-3750	-210	-1229
F4	35	-1423	-1125	-490	982
F5	35	-5256	-3949	-1257	-1949
F6	35	-4806	-3454	1455	-66
F7	35	-4975	-3776	-891	-1732
F8	35	563	-37	120	-19
F9	35	-4130	-3290	-2574	-2624
F10	35	-2390	-2147	-1576	-1631
F11	35	-4241	-3342	-2588	-2608
F12	35	-1648	-1598	-1290	-1458
G1	35	-4144	-3257	-906	-1644
G2	35	-4319	-3311	-226	-1295
G3	35	-4346	-3315	-647	-1299
G4	35	-5337	-4134	-3241	-3273
G5	35	-4645	-3448	-961	-1538
G6	35	-4321	-3245	497	-591
G7	35	-4629	-3512	-916	-1635
G8	35	-4853	-3805	-3070	-3173
G9	35	-5925	-4451	-3417	-3504
G10	35	-4809	-3689	-2827	-2906
G11	35	-5123	-3911	-3083	-3076
G12	35	-4568	-3556	-2810	-2896
H1	35	-2654	-2112	-1568	-1818
H2	35	-1252	-1238	-881	-1146
H3	35	-5179	-3928	-3055	-3039
H4	35	-4880	-3837	-3021	-3099
H5	35	4412	2938	2546	2202
H6	35	-3713	-3026	-2365	-2439
H7	35	-4993	-3814	-2938	-2940
H8	35	-4688	-3675	-2867	-2845
H9	35	-4250	-3348	-2617	-2682
H10	35	-4060	-3233	-2495	-2520
H11	35	-4698	-3690	-2884	-2664
H12	35	-2865	-2206	2279	894
A1	36	-4449	-3371	-1127	-1780
A2	36	-4761	-3563	-826	-1637
A3	36	-4330	-3292	-1092	-1503
A4	36	-5461	-4143	-3282	-3368
A5	36	-4683	-3619	-1095	-1748
A6	36	-4348	-3356	-655	-1301
A7	36	-3879	-3131	-708	-1151
A8	36	-3517	-2939	-2348	-2499
A9	36	-5295	-4011	-3079	-3069
A10	36	-5851	-4412	-3317	-3344
A11	36	-5092	-3941	-3117	-3225
A12	36	-5399	-4105	-3197	-3230
B1	36	-5330	-4051	-1327	-2108
B2	36	-6144	-4300	2349	243
B3	36	-5442	-3999	-1076	-1760
B4	36	-5152	-3893	-2918	-2917
B5	36	-5409	-4038	-476	-1444
B6	36	-4917	-3642	3267	923
B7	36	-4554	-3405	-325	-1205
B8	36	-5367	-4137	-3279	-3357
B9	36	-4467	-3550	-2736	-2760
B10	36	-3584	-2932	-2247	-2281
B11	36	-3330	-2910	-2428	-2695
B12	36	-4503	-3664	-2752	-2662
C1	36	-4593	-3508	-1179	-1833
C2	36	-5113	-3682	285	-926
C3	36	-4344	-3303	-859	-1527
C4	36	-5340	-4160	-3292	-3369
C5	36	-4090	-3125	-670	-1122
C6	36	-5712	-4262	-1665	-2432
C7	36	-5340	-3951	-1252	-1911
C8	36	-4803	-3834	-3068	-3185
C9	36	-4880	-3713	-2851	-2831
C10	36	-5110	-3957	-3108	-3182
C11	36	-4657	-3614	-2867	-2836
C12	36	-3908	-3240	-2569	-2588
D1	36	-4866	-3786	-2857	-3025
D2	36	-4165	-3306	-2346	-2393
D3	36	-5021	-3901	-3102	-3156
D4	36	-4097	-3375	-2618	-2760
D5	36	-4718	-3757	-2995	-3079
D6	36	-5080	-4020	-3192	-3253
D7	36	-3875	-3023	-2163	-2197
D8	36	1040	-104	-414	-943
D9	36	-4529	-3530	-2793	-2838
D10	36	-4461	-3506	-2789	-2850
D11	36	-4514	-3526	-2800	-2834
D12	36	-3672	-2964	-2352	-2444
E1	36	-4653	-3482	-991	-1724
E2	36	-5043	-3830	-1070	-1917
E3	36	-4493	-3373	-822	-1536
E4	36	-4940	-3830	-2997	-3093
E5	36	-2560	-2271	45	-679
E6	36	-4322	-3262	-367	-1138
E7	36	-4830	-3621	-1027	-1728
E8	36	-4128	-3350	-2635	-2738
E9	36	-4279	-3298	-2485	-2473
E10	36	-2696	-2327	-1761	-1817
E11	36	-3381	-2866	-2342	-2527
